open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754663400000,116736.1,116736.1,116353.5,116479.1,1564119,1754665199999,1342.16425383,22118,339211,291.07536553,0
1754665200000,116479.1,116525.6,116156.7,116266.1,717978,1754666999999,617.28854600,12727,250353,215.20074060,0
1754667000000,116266.0,116266.0,115888.0,116203.0,1291999,1754668799999,1113.44611545,14977,404009,348.13335680,0
1754668800000,116203.0,116357.1,116064.5,116078.9,412300,1754670599999,354.87796602,9856,232257,199.90861386,0
1754670600000,116079.0,116252.3,115987.0,116175.4,249259,1754672399999,214.61145652,5561,117154,100.87274929,0
1754672400000,116177.7,116470.1,116142.5,116336.6,282498,1754674199999,242.84061342,7659,146667,126.07233857,0
1754674200000,116336.7,116687.0,116336.7,116686.9,257540,1754675999999,221.01014771,5279,161034,138.19024413,0
1754676000000,116687.0,116883.2,116567.4,116585.1,563487,1754677799999,482.58915002,7719,224920,192.62906730,0
1754677800000,116585.0,116664.0,116313.0,116473.7,321686,1754679599999,276.19731241,8000,149194,128.10146896,0
1754679600000,116473.7,116677.9,116435.6,116466.2,213544,1754681399999,183.22977486,6363,132783,113.95074050,0
1754681400000,116466.2,116497.4,116310.2,116415.5,298578,1754683199999,256.52023699,5007,89146,76.59359749,0
1754683200000,116415.4,116480.8,116282.1,116467.1,188462,1754684999999,161.90225028,3835,91421,78.53024999,0
1754685000000,116467.1,116859.9,116467.1,116857.0,183890,1754686799999,157.57986601,4159,109021,93.44792079,0
1754686800000,116857.0,116857.0,116716.7,116766.0,89427,1754688599999,76.58280401,1937,36392,31.16897107,0
1754688600000,116766.0,116950.1,116766.0,116895.2,259616,1754690399999,222.05698688,3123,158829,135.85950539,0
1754690400000,116895.1,116953.9,116725.3,116923.2,251338,1754692199999,215.07913825,3273,91252,78.09845035,0
1754692200000,116923.3,116937.9,116837.1,116852.4,113053,1754693999999,96.72363346,1584,54025,46.22277840,0
1754694000000,116852.4,116878.4,116765.7,116765.7,70790,1754695799999,60.59285385,1189,26054,22.30072233,0
1754695800000,116765.6,116765.7,116620.9,116646.0,102787,1754697599999,88.10873662,1464,52814,45.27676291,0
1754697600000,116645.9,116714.8,116584.0,116687.4,129959,1754699399999,111.40248327,3022,65484,56.13651626,0
1754699400000,116687.3,116687.3,116532.3,116544.0,209127,1754701199999,179.37460681,2132,74691,64.06136036,0
1754701200000,116544.0,116609.0,116493.1,116516.8,84149,1754702999999,72.20570572,1388,40641,34.87071519,0
1754703000000,116516.8,116620.8,116516.7,116530.2,129446,1754704799999,111.05363361,1574,91594,78.58525922,0
1754704800000,116530.2,116530.2,116389.6,116419.0,110429,1754706599999,94.84127638,1577,36049,30.96285365,0
1754706600000,116419.0,116434.4,116364.9,116366.8,97955,1754708399999,84.15595894,1989,42034,36.11296215,0
1754708400000,116366.8,116443.5,116333.8,116429.0,116784,1754710199999,100.32902958,1702,74977,64.41449644,0
1754710200000,116429.0,116429.0,116324.6,116355.9,210646,1754711999999,181.01608160,2324,55516,47.70958431,0
1754712000000,116356.0,116528.4,116328.5,116444.0,214861,1754713799999,184.52892883,2628,127756,109.72104982,0
1754713800000,116444.0,116662.1,116360.0,116410.7,249602,1754715599999,214.19796273,3755,145121,124.55322191,0
1754715600000,116410.7,116964.8,116394.4,116944.3,532622,1754717399999,456.48607079,9725,297571,254.98789041,0
1754717400000,116944.2,116952.9,116685.4,116716.4,357993,1754719199999,306.42884263,6558,162276,138.90089391,0
1754719200000,116716.4,116729.9,116521.0,116603.2,161608,1754720999999,138.55198219,4084,78853,67.60233011,0
1754721000000,116603.2,116679.9,116521.0,116629.8,155316,1754722799999,133.21469903,2708,76587,65.69934876,0
1754722800000,116629.8,116869.2,116602.6,116869.2,200131,1754724599999,171.38626296,2799,140554,120.37287944,0
1754724600000,116869.3,116884.2,116737.0,116739.0,70901,1754726399999,60.70075411,1457,21826,18.68651195,0
1754726400000,116738.9,116843.5,116738.9,116843.5,61478,1754728199999,52.64897702,1214,42347,36.26507325,0
1754728200000,116845.0,117170.9,116765.7,117092.8,543574,1754729999999,464.75781869,6906,353005,301.79006196,0
1754730000000,117092.8,117433.2,117028.8,117269.9,621951,1754731799999,530.44425850,8460,415326,354.21867516,0
1754731800000,117269.8,117489.0,117214.7,117489.0,235478,1754733599999,200.70147047,4477,136498,116.32683198,0
1754733600000,117489.0,117888.0,117453.0,117761.3,833632,1754735399999,708.18572066,11287,473304,402.03453927,0
1754735400000,117761.3,117761.3,117355.0,117410.0,622513,1754737199999,529.54660932,8546,274728,233.68033823,0
1754737200000,117409.9,117450.9,117200.1,117234.0,355902,1754738999999,303.46660287,5185,104581,89.14410291,0
1754739000000,117236.3,117249.6,117063.9,117094.8,466302,1754740799999,398.00121992,5429,215644,184.04986323,0
1754740800000,117094.7,117215.4,117035.3,117162.6,204458,1754742599999,174.53537128,3318,136089,116.17099368,0
1754742600000,117162.5,117174.9,117000.0,117099.6,210326,1754744399999,179.61499205,3145,64648,55.21919236,0
1754744400000,117099.5,117133.0,116854.0,116998.5,233499,1754746199999,199.65911724,3932,108561,92.82694771,0
1754746200000,116998.4,117038.2,116870.0,116956.6,165590,1754747999999,141.58611127,3357,88720,75.86002739,0
1754748000000,116956.6,116980.1,116748.7,116906.3,459340,1754749799999,393.16645402,3906,128466,109.93495872,0
1754749800000,116906.2,116949.0,116777.6,116948.9,141438,1754751599999,121.04122507,2253,70746,60.54060858,0
1754751600000,116949.0,117120.2,116689.6,116814.8,362355,1754753399999,309.96010443,6210,189455,162.03655456,0
1754753400000,116814.8,116867.3,116759.7,116857.1,153601,1754755199999,131.49025695,2968,83006,71.05783302,0
1754755200000,116857.0,116911.7,116707.3,116712.7,107236,1754756999999,91.80441058,1864,40927,35.02983166,0
1754757000000,116712.6,116750.0,116617.3,116625.7,172848,1754758799999,148.13634989,2510,75041,64.31230032,0
1754758800000,116625.6,116766.6,116619.6,116729.0,92090,1754760599999,78.90318829,1491,66236,56.75267694,0
1754760600000,116729.0,116750.0,116610.0,116658.0,86905,1754762399999,74.48799782,2032,35980,30.83955557,0
1754762400000,116657.9,116705.0,116630.0,116661.1,91642,1754764199999,78.54866923,1423,66687,57.16020323,0
1754764200000,116661.2,116661.2,116542.2,116617.2,129681,1754765999999,111.21671681,2492,64755,55.53586165,0
1754766000000,116617.3,116711.4,116544.4,116595.7,145495,1754767799999,124.76627744,2149,47016,40.31410086,0
1754767800000,116596.6,116617.2,116500.0,116530.1,111263,1754769599999,95.46851682,1908,62338,53.49114829,0
1754769600000,116530.0,116734.9,116500.2,116724.5,222509,1754771399999,190.80155400,3756,135606,116.28616677,0
1754771400000,116724.4,117009.7,116711.0,116771.1,442949,1754773199999,378.96510244,4886,327037,279.80518073,0
1754773200000,116771.1,116783.3,116400.0,116420.5,349549,1754774999999,299.89688798,4109,112595,96.58008626,0
1754775000000,116420.5,116597.4,116412.5,116532.5,116656,1754776799999,100.15313182,2863,61079,52.43774748,0
1754776800000,116532.5,116731.3,116491.8,116687.4,228581,1754778599999,196.04607805,3459,129966,111.46645286,0
1754778600000,116687.4,116687.5,116520.7,116552.7,253313,1754780399999,217.25520465,2913,86229,73.95886977,0
1754780400000,116552.7,116595.9,116450.5,116450.6,140286,1754782199999,120.39820564,1689,67587,58.00328345,0
1754782200000,116450.6,116513.4,116444.8,116476.8,69427,1754783999999,59.60766569,983,42794,36.74162818,0
1754784000000,116476.1,116632.0,116464.5,116601.9,148277,1754785799999,127.22113743,2144,114351,98.11842744,0
1754785800000,116601.9,116751.6,116558.8,116744.4,160084,1754787599999,137.20672747,2519,99637,85.40166277,0
1754787600000,116744.4,116781.0,116623.8,116628.3,177362,1754789399999,151.99942751,2479,82860,71.01684919,0
1754789400000,116628.2,116664.2,116559.4,116584.9,104184,1754791199999,89.34340734,1622,50206,43.05536984,0
1754791200000,116584.9,116800.1,116584.9,116800.1,288837,1754792999999,247.52095476,3391,183519,157.27675362,0
1754793000000,116800.1,117319.0,116772.1,117319.0,747547,1754794799999,638.74715827,11401,529821,452.75606798,0
1754794800000,117319.0,118488.0,117243.9,118363.9,3994343,1754796599999,3385.93736097,37988,2618553,2220.17266872,0
1754796600000,118363.8,118488.0,118150.0,118488.0,1474000,1754798399999,1245.01434521,17466,926973,782.78268155,0
1754798400000,118488.0,118749.9,118487.9,118636.8,1123976,1754800199999,947.50653190,12398,672986,567.40007779,0
1754800200000,118636.7,118649.0,118394.5,118488.8,674942,1754801999999,569.55708806,7406,243917,205.85992557,0
1754802000000,118488.8,118515.1,117896.0,117896.1,789304,1754803799999,667.54643588,9791,370459,313.24501551,0
1754803800000,117896.1,118262.2,117896.0,118025.9,251318,1754805599999,212.81692468,4868,137917,116.78781848,0
1754805600000,118026.0,118146.2,117818.9,117838.0,369388,1754807399999,313.20966008,5099,98758,83.72208838,0
1754807400000,117838.0,118129.4,117725.9,118062.5,346351,1754809199999,293.78178717,5264,145991,123.81249341,0
1754809200000,118061.9,118223.3,118051.1,118082.3,227375,1754810999999,192.42756991,4663,132469,112.11053643,0
1754811000000,118082.3,118108.0,117521.0,117807.6,1452058,1754812799999,1233.96869100,18039,391207,332.37792390,0
1754812800000,117807.6,118166.6,117620.0,118120.0,515472,1754814599999,437.32000299,8097,285402,242.24622810,0
1754814600000,118119.9,118400.0,118100.0,118312.2,341506,1754816399999,288.74079916,5176,145856,123.33105587,0
1754816400000,118312.3,118393.1,118269.1,118274.8,204904,1754818199999,173.17714158,4487,63419,53.59299535,0
1754818200000,118274.7,118459.8,118123.0,118297.0,249798,1754819999999,211.17785946,4613,164179,138.78550183,0
1754820000000,118297.0,118297.0,118104.9,118183.9,185817,1754821799999,157.19599448,3877,91096,77.06289478,0
1754821800000,118183.9,118253.2,118000.6,118020.2,315162,1754823599999,266.80107191,4223,90075,76.26136463,0
1754823600000,118020.2,118285.9,117930.2,118285.9,194318,1754825399999,164.61784309,3495,118242,100.16156985,0
1754825400000,118285.9,118514.8,118207.1,118337.1,462639,1754827199999,390.80760163,6579,307509,259.78268776,0
1754827200000,118337.1,118678.6,118257.7,118580.3,421288,1754828999999,355.51661313,6968,220060,185.72238122,0
1754829000000,118580.3,118750.0,118465.8,118520.8,337845,1754830799999,284.77503326,5557,161046,135.72824283,0
1754830800000,118520.5,118692.0,118408.0,118584.1,254062,1754832599999,214.32514795,4904,122405,103.26416153,0
1754832600000,118584.1,118687.9,118373.4,118456.2,306539,1754834399999,258.62345696,5802,141393,119.29892900,0
1754834400000,118456.2,118823.5,118320.8,118823.4,446377,1754836199999,376.22479351,6992,296703,250.02290044,0
1754836200000,118823.5,118864.5,118600.0,118790.5,351287,1754837999999,295.86729125,7090,163593,137.78630561,0
1754838000000,118790.5,119116.3,118629.9,118690.0,812282,1754839799999,683.33044519,12856,421256,354.33016622,0
1754839800000,118690.0,118890.4,118567.8,118813.2,320602,1754841599999,269.98788035,6487,167633,141.18064517,0
1754841600000,118813.2,118955.7,118681.3,118726.2,269600,1754843399999,226.88365016,4663,117211,98.64225421,0
1754843400000,118726.2,118845.4,118630.0,118672.6,165093,1754845199999,139.07161839,3714,80613,67.91050872,0
1754845200000,118672.5,118704.3,118466.0,118482.0,194330,1754846999999,163.90185213,3872,79332,66.90438480,0
1754847000000,118482.1,118610.8,118482.1,118544.6,61301,1754848799999,51.70872630,2101,30617,25.82702982,0
1754848800000,118544.6,118570.0,118455.1,118456.4,81289,1754850599999,68.58591654,1665,34155,28.81940564,0
1754850600000,118456.5,118622.5,118456.5,118568.2,92606,1754852399999,78.11766075,1386,70890,59.80132568,0
1754852400000,118568.2,118692.5,118479.6,118587.2,198259,1754854199999,167.23315128,2529,70104,59.13614356,0
1754854200000,118587.1,118735.0,118553.0,118688.9,84202,1754855999999,70.95453471,2137,46619,39.29058419,0
1754856000000,118688.9,118705.6,118100.0,118290.0,961489,1754857799999,812.78674967,10646,387438,327.56155628,0
1754857800000,118290.6,118786.4,118290.6,118329.6,402866,1754859599999,339.80987587,6827,216427,182.57122378,0
1754859600000,118329.6,118476.4,118100.0,118240.6,449405,1754861399999,380.10207775,7265,164920,139.49802207,0
1754861400000,118240.5,118726.9,118170.0,118726.8,281980,1754863199999,237.91882178,3813,231808,195.53908479,0
1754863200000,118726.9,118986.5,118639.2,118855.8,453941,1754864999999,381.96035482,7953,229482,193.11898152,0
1754865000000,118855.9,119090.0,118855.9,119090.0,216644,1754866799999,182.09746499,3057,122234,102.73988170,0
1754866800000,119090.9,119252.6,118871.4,119025.9,385009,1754868599999,323.32922737,6400,200637,168.47078578,0
1754868600000,119025.9,119300.0,119018.7,119292.0,467046,1754870399999,391.64848977,6978,270833,227.10380696,0
1754870400000,119293.3,119500.0,119150.0,119422.0,976761,1754872199999,818.64119270,10193,634657,531.92367620,0
1754872200000,119422.0,119437.9,119116.7,119145.8,305133,1754873999999,255.83727180,6883,138694,116.29215746,0
1754874000000,119145.7,119256.0,119001.7,119191.1,289154,1754875799999,242.74098683,7211,122407,102.76683166,0
1754875800000,119190.0,120034.0,119184.2,119992.3,1464489,1754877599999,1223.13675386,15751,926877,774.07485528,0
1754877600000,119992.3,121726.0,119931.9,121485.5,4308151,1754879399999,3560.96292514,59696,2307703,1908.25681964,0
1754879400000,121485.6,121892.0,121355.8,121867.0,1613557,1754881199999,1326.21877027,19533,897677,737.71429761,0
1754881200000,121866.9,122171.3,121491.6,121751.3,2628837,1754882999999,2157.51353539,22273,903168,741.06692097,0
1754883000000,121751.4,121928.1,121518.5,121715.9,624318,1754884799999,513.04826592,10283,289377,237.81100790,0
1754884800000,121715.9,121882.7,121609.4,121690.1,646833,1754886599999,531.30487137,7865,233116,191.46198284,0
1754886600000,121690.0,122169.4,121610.0,122063.9,1379379,1754888399999,1131.35970516,15691,918819,753.45928727,0
1754888400000,122063.9,122297.1,121790.4,121945.4,772262,1754890199999,632.46091841,12794,347575,284.61309247,0
1754890200000,121945.5,122092.8,121783.2,122016.3,410351,1754891999999,336.55711246,7699,204332,167.58567053,0
1754892000000,122016.4,122117.2,121924.0,122077.5,343481,1754893799999,281.44968105,5662,198936,163.01072145,0
1754893800000,122077.5,122297.1,122048.8,122272.9,643220,1754895599999,526.33059583,6267,383771,314.05771358,0
1754895600000,122273.2,122284.6,121822.3,121880.6,728838,1754897399999,597.27227416,9469,190391,156.04007511,0
1754897400000,121880.6,121927.1,121417.1,121492.1,935372,1754899199999,768.96174721,14831,400974,329.64334864,0
1754899200000,121492.0,121700.0,121136.1,121690.3,1123568,1754900999999,925.29154493,16858,568183,467.81281473,0
1754901000000,121690.1,121777.6,121564.4,121655.0,365887,1754902799999,300.71965147,5496,230322,189.30456908,0
1754902800000,121655.1,121673.4,121205.6,121254.3,275967,1754904599999,227.32706148,5276,155199,127.85035762,0
1754904600000,121254.0,121451.6,121150.0,121408.9,1141965,1754906399999,941.88227882,7822,385516,317.78530752,0
1754906400000,121410.0,121446.2,121100.0,121241.9,1072462,1754908199999,884.73360929,8990,480008,395.93155225,0
1754908200000,121241.9,121257.0,120950.0,121157.5,1226710,1754909999999,1013.26103407,10306,262900,217.14292144,0
1754910000000,121157.4,121250.8,120482.7,120482.7,1159590,1754911799999,959.55998951,14232,401379,332.07121625,0
1754911800000,120482.8,120776.1,120260.7,120536.0,1048263,1754913599999,869.70180207,15013,554121,459.65607620,0
1754913600000,120536.0,120646.5,119957.8,120140.6,1824181,1754915399999,1517.09682124,20523,581664,483.76294517,0
1754915400000,120140.6,120266.0,119520.0,119622.0,2066050,1754917199999,1723.71214071,30710,834279,696.23641994,0
1754917200000,119625.6,119734.0,119354.2,119526.5,1483237,1754918999999,1241.12025322,25838,501947,419.93217874,0
1754919000000,119526.5,120330.1,119486.7,119983.9,1523104,1754920799999,1270.20171271,36465,757634,631.83839787,0
1754920800000,119984.6,120242.8,119792.0,119893.8,721478,1754922599999,601.10704461,17216,355635,296.27709877,0
1754922600000,119893.8,120607.1,119843.8,120245.0,1103525,1754924399999,918.26259953,16778,518099,430.94677862,0
1754924400000,120245.0,120323.6,119822.6,120084.5,638975,1754926199999,532.25781675,12441,273012,227.48545338,0
1754926200000,120084.6,120395.8,120065.7,120300.8,395929,1754927999999,329.11039802,7664,187195,155.62177022,0
1754928000000,120300.8,120815.9,120224.2,120557.8,809374,1754929799999,671.10541211,14779,432360,358.51591474,0
1754929800000,120557.2,120599.9,119912.7,119945.1,464043,1754931599999,386.31523509,10413,195178,162.47518769,0
1754931600000,119945.1,120141.7,119624.3,119778.1,327573,1754933399999,273.29281484,9081,150565,125.57839800,0
1754933400000,119778.0,119850.0,119464.0,119492.6,707953,1754935199999,592.04246464,8156,226499,189.35191364,0
1754935200000,119492.7,119731.4,119250.0,119610.3,811973,1754936999999,679.73012799,11587,451637,377.97579475,0
1754937000000,119610.4,119875.0,119500.0,119768.0,259052,1754938799999,216.35864837,6517,131728,110.02610784,0
1754938800000,119767.9,119793.6,119487.8,119487.8,249787,1754940599999,208.86397743,3978,157366,131.58079231,0
1754940600000,119486.8,119486.8,118607.3,119089.2,2324934,1754942399999,1952.55449317,24849,511410,429.78391755,0
1754942400000,119089.1,119103.3,118600.0,118868.1,652067,1754944199999,548.95396596,10941,354191,298.11815169,0
1754944200000,118868.1,119086.0,118815.6,118837.1,280537,1754945999999,235.84166597,5365,171520,144.20512296,0
1754946000000,118837.1,119200.0,118793.5,119040.1,342182,1754947799999,287.54568495,7022,233130,195.92049466,0
1754947800000,119040.1,119040.1,118111.0,118734.9,1071983,1754949599999,904.95659756,15416,251108,211.84970185,0
1754949600000,118734.9,118764.0,118269.3,118538.9,591762,1754951399999,499.50925846,8735,193510,163.32601693,0
1754951400000,118539.0,118936.6,118350.0,118906.0,229581,1754953199999,193.39542760,5361,117016,98.56041938,0
1754953200000,118905.9,118906.0,118668.1,118692.0,274163,1754954999999,230.74137306,4287,107687,90.62375128,0
1754955000000,118692.1,118832.3,118604.1,118691.2,163495,1754956799999,137.68769970,3797,73245,61.68325873,0
1754956800000,118691.2,118992.0,118611.2,118905.4,505433,1754958599999,425.31596916,8191,325793,274.11505926,0
1754958600000,118905.4,119061.6,118660.0,118971.9,307912,1754960399999,259.05495390,5662,179566,151.04149267,0
1754960400000,118971.8,119132.6,118782.0,119058.0,294522,1754962199999,247.53268591,6964,147063,123.59872149,0
1754962200000,119058.0,119091.5,118933.4,118988.7,136024,1754963999999,114.29247467,2803,74109,62.26766687,0
1754964000000,118988.8,119180.1,118843.6,119147.0,162780,1754965799999,136.78917001,4303,87965,73.91384176,0
1754965800000,119146.0,119327.2,119069.4,119069.5,307501,1754967599999,257.99293895,4433,143178,120.10860846,0
1754967600000,119069.5,119100.0,118872.1,118952.4,313047,1754969399999,263.10628582,5086,130126,109.38905349,0
1754969400000,118952.9,119135.0,118753.2,118857.8,295177,1754971199999,248.15970513,4517,168934,142.00701886,0
1754971200000,118857.7,119026.9,118812.6,119026.9,114657,1754972999999,96.41545923,2870,62507,52.56078476,0
1754973000000,119027.0,119159.0,118974.3,119078.0,288153,1754974799999,241.95743410,4389,159958,134.30849256,0
1754974800000,119078.0,119078.0,118619.4,118619.5,341390,1754976599999,287.43489111,7056,130900,110.21215596,0
1754976600000,118619.5,118819.0,118417.2,118819.0,457228,1754978399999,385.64628668,5557,176896,149.18817753,0
1754978400000,118819.0,119055.3,118605.8,118992.8,395795,1754980199999,332.83722156,5958,269103,226.25629006,0
1754980200000,118992.8,119007.8,118827.5,118827.6,159257,1754981999999,133.89979607,3585,79237,66.61647608,0
1754982000000,118827.6,119147.9,118827.6,119135.9,251597,1754983799999,211.38776800,2653,123724,103.92876222,0
1754983800000,119135.8,119135.9,118968.6,118980.1,133125,1754985599999,111.83339079,2473,46059,38.70061445,0
1754985600000,118980.1,119003.0,118800.0,118829.5,183965,1754987399999,154.71117187,2833,83506,70.22721750,0
1754987400000,118829.6,119055.6,118750.1,118813.5,189129,1754989199999,159.08044634,4005,111424,93.71121870,0
1754989200000,118813.6,118899.5,118536.6,118692.6,526233,1754990999999,443.37787565,6384,246936,208.04123992,0
1754991000000,118692.6,118692.6,118405.7,118405.9,211935,1754992799999,178.76514512,3949,64346,54.27631317,0
1754992800000,118406.0,118593.2,118210.0,118519.2,709683,1754994599999,599.50596991,6562,253490,214.22891441,0
1754994600000,118519.2,118655.2,118347.2,118444.7,328982,1754996399999,277.67371584,4915,172567,145.64496650,0
1754996400000,118444.7,118518.9,118215.0,118491.3,411475,1754998199999,347.52336737,5765,223344,188.62114295,0
1754998200000,118491.2,118658.0,118395.7,118514.3,159561,1754999999999,134.61591208,3680,76116,64.21073687,0
1755000000000,118514.1,118594.9,118286.0,118480.5,292334,1755001799999,246.82792614,5767,160230,135.29158721,0
1755001800000,118480.4,119257.3,118480.4,119254.0,3296136,1755003599999,2769.42339540,43305,1931752,1623.02858064,0
1755003600000,119255.0,119302.6,118815.6,119201.7,608919,1755005399999,511.49121346,11868,293727,246.71795558,0
1755005400000,119201.7,119703.8,118615.1,118841.2,1969374,1755007199999,1653.97379788,32421,1108349,930.56650132,0
1755007200000,118841.2,119275.0,118759.1,119197.7,509766,1755008999999,428.05683064,11971,289135,242.79704920,0
1755009000000,119195.1,119436.0,118972.1,119436.0,566375,1755010799999,474.92910859,12865,379478,318.14185857,0
1755010800000,119435.9,119784.1,119314.1,119784.0,723822,1755012599999,605.37005344,10275,441589,369.29969499,0
1755012600000,119784.1,119955.7,119600.1,119915.9,688387,1755014399999,574.67767528,12076,374434,312.56240528,0
1755014400000,119916.0,120183.0,119602.2,119712.9,789575,1755016199999,658.47889267,13916,426469,355.62012129,0
1755016200000,119712.8,119724.3,119522.6,119646.0,388179,1755017999999,324.52481142,8494,199489,166.78180049,0
1755018000000,119646.0,119864.5,119279.2,119418.7,872288,1755019799999,729.49133913,10008,309866,258.97699554,0
1755019800000,119418.7,119557.6,119180.2,119263.9,481662,1755021599999,403.35803991,8184,248222,207.83224339,0
1755021600000,119263.9,120085.8,119263.9,119783.0,500659,1755023399999,417.92924058,9463,307498,256.71571171,0
1755023400000,119782.3,119820.3,119258.0,119334.1,574489,1755025199999,480.75292529,7285,233169,195.11807409,0
1755025200000,119334.2,119869.9,119303.5,119820.0,324926,1755026999999,271.71924495,5446,195084,163.13351580,0
1755027000000,119820.0,119950.0,119603.4,119656.7,246817,1755028799999,206.15629721,4722,100920,84.28740182,0
1755028800000,119656.7,120006.0,119486.8,119802.8,350347,1755030599999,292.38789746,8270,204963,171.07265123,0
1755030600000,119802.7,120274.8,119802.7,120166.7,1415621,1755032399999,1178.29532574,15864,1141235,949.88346352,0
1755032400000,120166.7,120177.2,119807.0,120065.3,465446,1755034199999,387.87946853,6971,232699,193.89806807,0
1755034200000,120065.2,120065.3,119764.6,119850.0,310962,1755035999999,259.37385208,5393,165804,138.34478114,0
1755036000000,119850.0,119980.0,119603.8,119756.5,638867,1755037799999,533.34014375,9741,313778,261.93877729,0
1755037800000,119756.5,120070.9,119743.2,120070.9,349977,1755039599999,291.80149225,5360,245752,204.85812484,0
1755039600000,120070.9,120180.2,119870.0,120155.5,304644,1755041399999,253.83387069,5812,124676,103.87124100,0
1755041400000,120155.5,120264.0,120011.0,120102.0,386174,1755043199999,321.40072571,6762,178277,148.37660815,0
1755043200000,120102.0,120156.1,119880.0,119925.4,377265,1755044999999,314.26854388,4747,189728,158.04753392,0
1755045000000,119924.0,119994.2,119614.6,119688.1,315863,1755046799999,263.67142179,6289,115930,96.75839725,0
1755046800000,119688.1,119688.1,119316.0,119477.3,581782,1755048599999,486.91599626,10569,270213,226.13572156,0
1755048600000,119477.3,119528.5,119339.8,119446.1,270809,1755050399999,226.80054788,4101,145329,121.71344396,0
1755050400000,119446.0,119446.0,118997.9,119249.4,862888,1755052199999,724.06535645,10011,301479,252.89784558,0
1755052200000,119249.4,119709.6,119249.4,119533.3,316803,1755053999999,265.16177683,5187,181349,151.80656100,0
1755054000000,119533.4,119601.6,119288.6,119399.1,331879,1755055799999,277.92769212,4968,156110,130.73924565,0
1755055800000,119399.0,119582.0,119320.3,119464.8,189532,1755057599999,158.61599306,4129,103379,86.52235502,0
1755057600000,119464.7,119820.3,119448.0,119579.0,747851,1755059399999,625.06597625,7716,415301,347.12052737,0
1755059400000,119579.0,119669.9,119291.1,119326.1,366109,1755061199999,306.57933408,5103,102519,85.84120784,0
1755061200000,119326.2,119668.5,119300.0,119596.7,167602,1755062999999,140.29209493,3224,100676,84.27506076,0
1755063000000,119596.1,119596.1,118883.9,119045.5,756424,1755064799999,635.01891388,9881,178182,149.59709695,0
1755064800000,119045.4,119276.0,118941.1,119160.3,471541,1755066599999,395.95032103,5642,256184,215.07173592,0
1755066600000,119160.5,119414.0,119120.6,119400.1,208244,1755068399999,174.55527563,3418,99642,83.51711457,0
1755068400000,119400.0,119480.6,119308.6,119396.0,159119,1755070199999,133.26111812,3021,77426,64.84421932,0
1755070200000,119396.0,119625.3,119292.1,119573.4,225885,1755071999999,189.14859941,3465,122215,102.32174635,0
1755072000000,119573.4,119862.0,119447.6,119811.3,970941,1755073799999,811.01998820,10315,442162,369.38419423,0
1755073800000,119810.1,120045.2,119808.9,120045.1,249327,1755075599999,207.94693004,4443,119580,99.73268924,0
1755075600000,120045.2,120150.0,119782.7,119839.7,698340,1755077399999,581.93417226,6690,282033,234.98879767,0
1755077400000,119839.7,120144.0,119839.7,120110.8,335808,1755079199999,279.77330093,5226,187939,156.59238750,0
1755079200000,120110.9,120487.9,120035.7,120377.0,1020338,1755080999999,847.99211571,11266,615541,511.52030990,0
1755081000000,120377.1,120505.1,120364.9,120488.9,258509,1755082799999,214.64631031,4356,139277,115.64760856,0
1755082800000,120488.9,120736.0,120433.5,120658.5,701216,1755084599999,581.50414550,8057,318654,264.16631541,0
1755084600000,120658.5,120730.8,120554.4,120554.5,262212,1755086399999,217.34917261,4027,101380,84.01902979,0
1755086400000,120554.4,120673.0,120360.0,120533.4,300829,1755088199999,249.62465518,5527,124256,103.10933728,0
1755088200000,120533.3,120615.0,120200.1,120264.5,497792,1755089999999,413.43266150,8765,250779,208.28089508,0
1755090000000,120264.5,120782.7,120198.7,120638.9,1143558,1755091799999,948.48574460,8531,566426,469.80196273,0
1755091800000,120638.9,122100.0,120123.8,121792.0,3071329,1755093599999,2534.09552231,37505,1693182,1397.33650180,0
1755093600000,121792.3,122234.9,121400.5,121709.7,3228946,1755095399999,2648.34965629,42859,1545558,1267.44665265,0
1755095400000,121709.7,121930.8,120754.7,120897.5,1878628,1755097199999,1547.37332316,27784,817548,673.01569316,0
1755097200000,120897.5,121258.4,120301.3,120582.0,1159585,1755098999999,960.06942716,21749,515833,426.89294572,0
1755099000000,120580.1,121371.4,120458.9,120938.8,948961,1755100799999,783.82317846,15329,479637,396.30755130,0
1755100800000,120938.9,121742.8,120938.9,121567.5,616452,1755102599999,507.40127633,10871,305013,251.13278722,0
1755102600000,121565.2,121724.1,121200.0,121444.1,715922,1755104399999,589.69218392,11180,305879,251.87601853,0
1755104400000,121444.1,121822.0,121440.1,121803.1,322859,1755106199999,265.37579761,6805,179224,147.29409191,0
1755106200000,121803.0,121822.0,121518.7,121802.0,473219,1755107999999,388.74593137,6281,303210,249.03008821,0
1755108000000,121802.0,121940.8,121573.4,121623.8,779186,1755109799999,639.80770846,9724,435250,357.31688321,0
1755109800000,121623.1,121866.9,121420.4,121600.7,646645,1755111599999,531.66529017,11638,338884,278.60036988,0
1755111600000,121600.7,122528.0,121490.4,122352.9,1393087,1755113399999,1140.84262989,19259,958414,784.96058839,0
1755113400000,122352.9,122832.4,122200.0,122732.7,1499212,1755115199999,1223.76699207,21576,990348,808.42494518,0
1755115200000,122732.8,122844.5,122444.2,122604.6,472867,1755116999999,385.48487516,9646,190597,155.34510931,0
